Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,26,46,ascend_quant,ascend_quant,static,AI_CORE,1789891400188699.400	,6.020,0.170000,21,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.259,85393,0.016,0.007,2.061,0.912,0.045,0.02,0.082,0.036,0.002,0.000
0,4294967295,27,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891400188707.480	,3.500,1.980000,7,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399,30231,0.022,0.009,2.101,0.876,0.001,0.0,0.239,0.1,0.0,0.000
0,4294967295,28,46,ascend_amax,ascend_amax,static,AI_CORE,1789891400188768.901	,3.260,58.000000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.309,113069,0.026,0.02,1.253,0.958,0.007,0.005,0.001,0.001,0.006,0.000
0,4294967295,29,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891400188772.181	,5.300,0.000000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716,8488,0.008,0.002,4.65,0.986,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,30,46,ascend_quant,ascend_quant,static,AI_CORE,1789891400188777.501	,6.280,0.000000,21,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,94517,0.016,0.006,2.126,0.85,0.081,0.033,0.094,0.038,0.013,0.000
0,4294967295,31,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891400188783.801	,3.821,0.000000,7,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926,36862,0.022,0.007,2.378,0.813,0.001,0.0,0.263,0.09,0.016,0.000
0,4294967295,32,46,ascend_amax,ascend_amax,static,AI_CORE,1789891400188847.183	,3.020,59.679000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,112312,0.027,0.021,1.231,0.947,0.02,0.015,0.001,0.001,0.006,0.000
0,4294967295,33,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891400188850.223	,4.980,0.000000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.467,8041,0.008,0.002,4.414,0.988,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,34,46,ascend_quant,ascend_quant,static,AI_CORE,1789891400188855.243	,6.300,0.020000,21,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429,91807,0.016,0.006,2.095,0.863,0.063,0.026,0.092,0.038,0.013,0.000
0,4294967295,35,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891400188861.583	,3.220,0.000000,7,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.502,31522,0.022,0.009,2.231,0.892,0.001,0.0,0.222,0.089,0.0,0.000
0,4294967295,37,46,ascend_amax,ascend_amax,static,AI_CORE,1789891400188975.805	,2.920,111.030000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.281,110711,0.026,0.021,1.226,0.957,0.009,0.007,0.001,0.001,0.0,0.000
0,4294967295,38,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891400188978.765	,5.380,0.080000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.847,8725,0.008,0.002,4.797,0.99,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,39,46,ascend_quant,ascend_quant,static,AI_CORE,1789891400188984.165	,5.581,0.120000,21,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.283,86283,0.016,0.007,2.107,0.923,0.043,0.019,0.079,0.035,0.0,0.000
0,4294967295,40,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891400188989.766	,3.160,0.000000,7,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.356,29686,0.022,0.009,2.117,0.899,0.001,0.0,0.185,0.078,0.0,0.000
0,4294967295,41,46,ascend_amax,ascend_amax,static,AI_CORE,1789891400189047.547	,3.160,54.590000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271,109817,0.027,0.021,1.215,0.956,0.007,0.006,0.001,0.001,0.006,0.000
0,4294967295,42,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891400189050.727	,4.900,0.090000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.369,7864,0.008,0.002,4.316,0.988,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,43,46,ascend_quant,ascend_quant,static,AI_CORE,1789891400189055.647	,5.700,0.100000,21,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.308,87228,0.016,0.007,2.113,0.916,0.049,0.021,0.091,0.039,0.0,0.000
0,4294967295,44,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891400189061.367	,3.260,0.000000,7,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343,29518,0.022,0.009,2.093,0.894,0.001,0.0,0.194,0.083,0.002,0.000
