rows,dtype,format,vector,threads,trial,kernel_ms
32,1,1,8,512,2,0.0019456
32,2,0,1,256,0,0.00193536
32,2,0,4,128,0,0.00193536
32,2,0,8,128,0,0.00195584
32,2,0,4,256,0,0.0019512
32,2,0,8,256,0,0.00197632
32,2,0,4,512,0,0.00195008
32,2,0,8,512,0,0.00193536
32,2,0,1,256,1,0.0019456
32,2,0,4,512,1,0.00194048
32,2,0,8,512,1,0.00193024
32,2,0,4,256,1,0.00195584
32,2,0,8,256,1,0.0019968
32,2,0,4,128,1,0.0019456
32,2,0,8,128,1,0.00195584
32,2,0,1,256,2,0.00195584
32,2,0,4,128,2,0.00195072
32,2,0,8,128,2,0.00198144
32,2,0,4,256,2,0.0019456
32,2,0,8,256,2,0.0019456
32,2,0,4,512,2,0.00195584
32,2,0,8,512,2,0.00196608
32,2,1,1,256,0,0.00199168
32,2,1,4,128,0,0.00193536
32,2,1,8,128,0,0.0019456
32,2,1,4,256,0,0.00194496
32,2,1,8,256,0,0.00195584
32,2,1,4,512,0,0.00195072
32,2,1,8,512,0,0.00197632
32,2,1,1,256,1,0.00195584
32,2,1,4,512,1,0.00195072
32,2,1,8,512,1,0.00193024
32,2,1,4,256,1,0.00194048
32,2,1,8,256,1,0.00196608
32,2,1,4,128,1,0.0019456
32,2,1,8,128,1,0.0019712
32,2,1,1,256,2,0.00194512
32,2,1,4,128,2,0.00196096
32,2,1,8,128,2,0.00201776
32,2,1,4,256,2,0.00195072
32,2,1,8,256,2,0.00194048
32,2,1,4,512,2,0.00194048
32,2,1,8,512,2,0.00196096
1024,0,0,1,256,0,0.00415232
1024,0,0,4,128,0,0.00337408
1024,0,0,8,128,0,0.00436224
1024,0,0,4,256,0,0.00331232
1024,0,0,8,256,0,0.0047824
1024,0,0,4,512,0,0.00327168
1024,0,0,8,512,0,0.00514048
1024,0,0,1,256,1,0.00415232
1024,0,0,4,512,1,0.00326656
1024,0,0,8,512,1,0.00513536
1024,0,0,4,256,1,0.00330752
1024,0,0,8,256,1,0.00478208
1024,0,0,4,128,1,0.00336896
1024,0,0,8,128,1,0.00435712
1024,0,0,1,256,2,0.00415744
1024,0,0,4,128,2,0.00336896
1024,0,0,8,128,2,0.00436672
1024,0,0,4,256,2,0.00331776
1024,0,0,8,256,2,0.00476672
1024,0,0,4,512,2,0.00327152
1024,0,0,8,512,2,0.00513024
1024,0,1,1,256,0,0.00451584
1024,0,1,4,128,0,0.00333312
1024,0,1,8,128,0,0.00470528
1024,0,1,4,256,0,0.00331264
1024,0,1,8,256,0,0.00489984
1024,0,1,4,512,0,0.00332288
1024,0,1,8,512,0,0.00560128
1024,0,1,1,256,1,0.00451072
1024,0,1,4,512,1,0.00332288
1024,0,1,8,512,1,0.00559104
1024,0,1,4,256,1,0.00331264
1024,0,1,8,256,1,0.00491008
1024,0,1,4,128,1,0.00333312
1024,0,1,8,128,1,0.00470976
1024,0,1,1,256,2,0.00451584
1024,0,1,4,128,2,0.003328
1024,0,1,8,128,2,0.00469536
1024,0,1,4,256,2,0.00331264
1024,0,1,8,256,2,0.00490464
1024,0,1,4,512,2,0.00332752
1024,0,1,8,512,2,0.00557056
1024,1,0,1,256,0,0.0041472
1024,1,0,4,128,0,0.00259584
1024,1,0,8,128,0,0.00252384
1024,1,0,4,256,0,0.00264192
