rows,dtype,format,vector,threads,trial,kernel_ms
1024,1,1,4,512,0,0.016919
1024,1,1,8,512,0,0.0155955
1024,1,1,1,256,1,0.0320461
1024,1,1,2,512,1,0.0214259
1024,1,1,4,512,1,0.0169408
1024,1,1,8,512,1,0.0156275
1024,1,1,2,256,1,0.0209075
1024,1,1,4,256,1,0.0165389
1024,1,1,8,256,1,0.0150579
1024,1,1,2,128,1,0.0208563
1024,1,1,4,128,1,0.0165389
1024,1,1,8,128,1,0.0150285
1024,1,1,1,256,2,0.0320525
1024,1,1,2,128,2,0.0208358
1024,1,1,4,128,2,0.0165453
1024,1,1,8,128,2,0.0150746
1024,1,1,2,256,2,0.0208845
1024,1,1,4,256,2,0.0165466
1024,1,1,8,256,2,0.0150528
1024,1,1,2,512,2,0.0214208
1024,1,1,4,512,2,0.0169229
1024,1,1,8,512,2,0.0156109
32768,0,0,1,256,0,0.484685
32768,0,0,2,128,0,0.278931
32768,0,0,4,128,0,0.181747
32768,0,0,8,128,0,0.138893
32768,0,0,2,256,0,0.279098
32768,0,0,4,256,0,0.184128
32768,0,0,8,256,0,0.138643
32768,0,0,2,512,0,0.285382
32768,0,0,4,512,0,0.189747
32768,0,0,8,512,0,0.144518
32768,0,0,1,256,1,0.48423
32768,0,0,2,512,1,0.285357
32768,0,0,4,512,1,0.189958
32768,0,0,8,512,1,0.144512
32768,0,0,2,256,1,0.279002
32768,0,0,4,256,1,0.184358
32768,0,0,8,256,1,0.139194
32768,0,0,2,128,1,0.278957
32768,0,0,4,128,1,0.181766
32768,0,0,8,128,1,0.138419
32768,0,0,1,256,2,0.484461
32768,0,0,2,128,2,0.278918
32768,0,0,4,128,2,0.181843
32768,0,0,8,128,2,0.13895
32768,0,0,2,256,2,0.279072
32768,0,0,4,256,2,0.184083
32768,0,0,8,256,2,0.138669
32768,0,0,2,512,2,0.28496
32768,0,0,4,512,2,0.189696
32768,0,0,8,512,2,0.144525
32768,0,1,1,256,0,0.910118
32768,0,1,2,128,0,0.475251
32768,0,1,4,128,0,0.321082
32768,0,1,8,128,0,0.246867
32768,0,1,2,256,0,0.475251
32768,0,1,4,256,0,0.320691
32768,0,1,8,256,0,0.246886
32768,0,1,2,512,0,0.476518
32768,0,1,4,512,0,0.321581
32768,0,1,8,512,0,0.24777
32768,0,1,1,256,1,0.909997
32768,0,1,2,512,1,0.476538
32768,0,1,4,512,1,0.321638
32768,0,1,8,512,1,0.247776
32768,0,1,2,256,1,0.475021
32768,0,1,4,256,1,0.320858
32768,0,1,8,256,1,0.246624
32768,0,1,2,128,1,0.475379
32768,0,1,4,128,1,0.321146
32768,0,1,8,128,1,0.246746
32768,0,1,1,256,2,0.910003
32768,0,1,2,128,2,0.475219
32768,0,1,4,128,2,0.320947
32768,0,1,8,128,2,0.247078
32768,0,1,2,256,2,0.475187
32768,0,1,4,256,2,0.320608
32768,0,1,8,256,2,0.246906
32768,0,1,2,512,2,0.476525
32768,0,1,4,512,2,0.321587
32768,0,1,8,512,2,0.247699
32768,1,0,1,256,0,0.500198
32768,1,0,2,128,0,0.278669
32768,1,0,4,128,0,0.179507
32768,1,0,8,128,0,0.135213
32768,1,0,2,256,0,0.277901
32768,1,0,4,256,0,0.179981
32768,1,0,8,256,0,0.135251
32768,1,0,2,512,0,0.282682
32768,1,0,4,512,0,0.186592
32768,1,0,8,512,0,0.139955
32768,1,0,1,256,1,0.5
32768,1,0,2,512,1,0.282541
32768,1,0,4,512,1,0.186573
32768,1,0,8,512,1,0.139955
32768,1,0,2,256,1,0.277741
32768,1,0,4,256,1,0.179872
32768,1,0,8,256,1,0.135142
32768,1,0,2,128,1,0.277824
32768,1,0,4,128,1,0.179648
32768,1,0,8,128,1,0.135219
32768,1,0,1,256,2,0.499968
32768,1,0,2,128,2,0.277709
32768,1,0,4,128,2,0.179731
32768,1,0,8,128,2,0.135373
32768,1,0,2,256,2,0.277984
32768,1,0,4,256,2,0.179974
32768,1,0,8,256,2,0.135616
32768,1,0,2,512,2,0.282829
32768,1,0,4,512,2,0.18665
32768,1,0,8,512,2,0.14048
32768,1,1,1,256,0,0.912742
32768,1,1,2,128,0,0.481638
32768,1,1,4,128,0,0.326266
32768,1,1,8,128,0,0.251078
32768,1,1,2,256,0,0.481408
32768,1,1,4,256,0,0.32592
32768,1,1,8,256,0,0.250906
32768,1,1,2,512,0,0.482867
32768,1,1,4,512,0,0.326445
32768,1,1,8,512,0,0.251718
32768,1,1,1,256,1,0.91271
32768,1,1,2,512,1,0.482835
32768,1,1,4,512,1,0.326227
32768,1,1,8,512,1,0.251744
32768,1,1,2,256,1,0.481427
32768,1,1,4,256,1,0.325773
32768,1,1,8,256,1,0.250848
32768,1,1,2,128,1,0.481446
32768,1,1,4,128,1,0.325901
32768,1,1,8,128,1,0.250982
32768,1,1,1,256,2,0.91271
32768,1,1,2,128,2,0.481517
32768,1,1,4,128,2,0.325792
32768,1,1,8,128,2,0.250963
32768,1,1,2,256,2,0.481517
32768,1,1,4,256,2,0.325683
32768,1,1,8,256,2,0.250624
32768,1,1,2,512,2,0.482835
32768,1,1,4,512,2,0.326362
32768,1,1,8,512,2,0.251718
