Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,27,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891405266291.619	,66.002,0.000000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.228,4944528,0.022,0.0,56.228,0.983,0.001,0.0,0.936,0.016,0.0,0.000
0,4294967295,28,46,ascend_amax,ascend_amax,static,AI_CORE,1789891405266575.685	,4.080,218.248000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.679,145060,0.167,0.099,1.338,0.797,0.211,0.126,0.001,0.001,0.004,0.000
0,4294967295,29,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891405266579.805	,5.500,0.000000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,9054,0.008,0.002,4.982,0.991,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,30,46,ascend_quant,ascend_quant,static,AI_CORE,1789891405266585.325	,154.183,0.000000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.332,8927914,0.016,0.0,102.72,0.994,0.22,0.002,0.336,0.003,0.0,0.000
0,4294967295,31,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891405266739.528	,64.321,0.067000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666,4895917,0.022,0.0,56.241,0.993,0.001,0.0,0.36,0.006,0.0,0.000
0,4294967295,32,46,ascend_amax,ascend_amax,static,AI_CORE,1789891405266983.213	,3.980,179.429000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.633,141126,0.166,0.102,1.322,0.809,0.168,0.103,0.001,0.001,0.005,0.000
0,4294967295,33,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891405266987.213	,5.480,0.020000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972,8949,0.008,0.002,4.921,0.99,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,34,46,ascend_quant,ascend_quant,static,AI_CORE,1789891405266992.713	,154.463,0.020000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.405,8934209,0.016,0.0,102.729,0.993,0.266,0.003,0.353,0.003,0.0,0.000
0,4294967295,35,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891405267147.196	,65.482,0.037000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.963,4921578,0.022,0.0,56.266,0.988,0.001,0.0,0.633,0.011,0.0,0.000
0,4294967295,37,46,ascend_amax,ascend_amax,static,AI_CORE,1789891405267436.322	,3.880,223.518000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.683,145419,0.166,0.099,1.332,0.792,0.214,0.127,0.001,0.001,0.005,0.000
0,4294967295,38,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891405267440.222	,5.480,0.120000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972,8949,0.008,0.002,4.92,0.99,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,39,46,ascend_quant,ascend_quant,static,AI_CORE,1789891405267445.722	,154.143,0.020000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.363,8930522,0.016,0.0,102.721,0.994,0.248,0.002,0.337,0.003,0.0,0.000
0,4294967295,40,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891405267599.905	,64.362,0.107000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.707,4899516,0.022,0.0,56.283,0.993,0.001,0.0,0.36,0.006,0.0,0.000
0,4294967295,41,46,ascend_amax,ascend_amax,static,AI_CORE,1789891405267867.751	,4.020,203.388000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.621,140069,0.166,0.103,1.304,0.804,0.176,0.109,0.001,0.001,0.005,0.000
0,4294967295,42,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891405267871.791	,5.320,0.000000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791,8624,0.008,0.002,4.738,0.989,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,43,46,ascend_quant,ascend_quant,static,AI_CORE,1789891405267877.131	,154.223,0.180000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.4,8933720,0.016,0.0,102.718,0.993,0.276,0.003,0.349,0.003,0.0,0.000
0,4294967295,44,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891405268031.374	,65.321,0.000000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.96,4921373,0.022,0.0,56.266,0.988,0.001,0.0,0.631,0.011,0.0,0.000
