rows,dtype,format,vector,threads,trial,kernel_ms
32768,2,0,4,256,2,0.486254
32768,2,0,8,256,2,0.450478
32768,2,0,4,512,2,0.484822
32768,2,0,8,512,2,0.453854
32768,2,1,1,256,0,0.899255
32768,2,1,4,128,0,0.684983
32768,2,1,8,128,0,0.626342
32768,2,1,4,256,0,0.685993
32768,2,1,8,256,0,0.628266
32768,2,1,4,512,0,0.685426
32768,2,1,8,512,0,0.628795
32768,2,1,1,256,1,0.899394
32768,2,1,4,512,1,0.685109
32768,2,1,8,512,1,0.629158
32768,2,1,4,256,1,0.68556
32768,2,1,8,256,1,0.628821
32768,2,1,4,128,1,0.685716
32768,2,1,8,128,1,0.626507
32768,2,1,1,256,2,0.899483
32768,2,1,4,128,2,0.686059
32768,2,1,8,128,2,0.626073
32768,2,1,4,256,2,0.686277
32768,2,1,8,256,2,0.628641
32768,2,1,4,512,2,0.684453
32768,2,1,8,512,2,0.629503
