rows,dtype,format,vector,threads,trial,kernel_ms
32768,1,0,8,512,0,0.185049
32768,1,0,1,256,1,0.442654
32768,1,0,4,512,1,0.17719
32768,1,0,8,512,1,0.18515
32768,1,0,4,256,1,0.176936
32768,1,0,8,256,1,0.185406
32768,1,0,4,128,1,0.221901
32768,1,0,8,128,1,0.184416
32768,1,0,1,256,2,0.442639
32768,1,0,4,128,2,0.221963
32768,1,0,8,128,2,0.184354
32768,1,0,4,256,2,0.177119
32768,1,0,8,256,2,0.185177
32768,1,0,4,512,2,0.177398
32768,1,0,8,512,2,0.185073
32768,1,1,1,256,0,0.25187
32768,1,1,4,128,0,0.222438
32768,1,1,8,128,0,0.153859
32768,1,1,4,256,0,0.174081
32768,1,1,8,256,0,0.15402
32768,1,1,4,512,0,0.175001
32768,1,1,8,512,0,0.153882
32768,1,1,1,256,1,0.251919
32768,1,1,4,512,1,0.174974
32768,1,1,8,512,1,0.153958
32768,1,1,4,256,1,0.174029
32768,1,1,8,256,1,0.154009
32768,1,1,4,128,1,0.222333
32768,1,1,8,128,1,0.153782
32768,1,1,1,256,2,0.251941
32768,1,1,4,128,2,0.22238
32768,1,1,8,128,2,0.153853
32768,1,1,4,256,2,0.174053
32768,1,1,8,256,2,0.154108
32768,1,1,4,512,2,0.175012
32768,1,1,8,512,2,0.153872
32768,2,0,1,256,0,0.442741
32768,2,0,4,128,0,0.222164
32768,2,0,8,128,0,0.184876
32768,2,0,4,256,0,0.178411
32768,2,0,8,256,0,0.185813
32768,2,0,4,512,0,0.179175
32768,2,0,8,512,0,0.185584
32768,2,0,1,256,1,0.442831
32768,2,0,4,512,1,0.17909
32768,2,0,8,512,1,0.185567
32768,2,0,4,256,1,0.178497
32768,2,0,8,256,1,0.185824
32768,2,0,4,128,1,0.222075
32768,2,0,8,128,1,0.184786
32768,2,0,1,256,2,0.442809
32768,2,0,4,128,2,0.222134
32768,2,0,8,128,2,0.184723
32768,2,0,4,256,2,0.178494
32768,2,0,8,256,2,0.185623
32768,2,0,4,512,2,0.179074
32768,2,0,8,512,2,0.185548
32768,2,1,1,256,0,0.259161
32768,2,1,4,128,0,0.222667
32768,2,1,8,128,0,0.154187
32768,2,1,4,256,0,0.18201
32768,2,1,8,256,0,0.154526
32768,2,1,4,512,0,0.182894
32768,2,1,8,512,0,0.154196
32768,2,1,1,256,1,0.25933
32768,2,1,4,512,1,0.182827
32768,2,1,8,512,1,0.154215
32768,2,1,4,256,1,0.18195
32768,2,1,8,256,1,0.15439
32768,2,1,4,128,1,0.222644
32768,2,1,8,128,1,0.1541
32768,2,1,1,256,2,0.259166
32768,2,1,4,128,2,0.222632
32768,2,1,8,128,2,0.154022
32768,2,1,4,256,2,0.181982
32768,2,1,8,256,2,0.154296
32768,2,1,4,512,2,0.182882
32768,2,1,8,512,2,0.154187
